Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1650824035,500,,Aggregated,792.500000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,96462,0,580,610.9300449918103,75,2582,183.58970371752608
1650824036,500,,Aggregated,790.100000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,97319,0,580,611.0671605750161,75,2582,183.57644447641263
1650824037,500,,Aggregated,786.500000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,98150,0,580,610.9167396841569,75,2582,183.58114111054508
1650824038,500,,Aggregated,791.600000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,98980,0,580,610.812982420691,75,2582,183.56784198828046
1650824039,500,,Aggregated,792.700000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,99787,0,580,610.8204876386703,75,2582,183.56779941274917
1650824040,500,,Aggregated,795.100000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2000,2600,100608,0,580,611.2281826494911,75,2582,183.5857088899491
1650824041,500,,Aggregated,801.500000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,101407,0,580,611.3139132407033,75,2582,183.56841243701126
1650824042,500,,Aggregated,798.900000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,102147,0,580,611.3992873016339,75,2582,183.57206770634477
1650824043,500,,Aggregated,799.200000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,102891,0,580,611.9233557842765,75,2582,183.5699818254269
1650824044,500,,Aggregated,795.800000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,103721,0,580,612.0912158579265,75,2582,183.57453167632397
1650824045,500,,Aggregated,775.800000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,104481,0,580,612.4068395210612,75,2582,183.57985662464947
1650824046,500,,Aggregated,771.200000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,105266,0,580,612.7767750270742,75,2582,183.5702126042597
1650824047,500,,Aggregated,779.100000,0.000000,580,690,770,820,980,1100,1300,1400,1700,2100,2600,106016,0,580,613.0797615454271,75,2582,183.5765544823423
1650824048,500,,Aggregated,772.700000,0.000000,580,690,770,830,980,1100,1300,1400,1700,2100,2600,106806,0,580,613.594367357639,75,2582,183.56391026721346
1650824049,500,,Aggregated,769.100000,0.000000,580,690,770,830,980,1100,1300,1400,1700,2100,2600,107585,0,580,614.2013570665056,75,2582,183.56360087372775
1650824051,500,,Aggregated,761.000000,0.000000,580,690,780,830,980,1100,1300,1400,1700,2100,2600,108405,0,580,614.712033577787,75,2582,183.55239149485726
1650824052,500,,Aggregated,758.800000,0.000000,580,690,780,830,980,1100,1300,1400,1700,2100,2600,109260,0,580,614.9158978583196,75,2582,183.57207578253707
