Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,set_key_66,64,0,9100,8894.453125,2257,13308,247.0,0.21387300193719044,0.0,9100,9400,9500,9600,9800,11000,13000,13000,13000,13000,13000
PUT,set_key_67,80,0,9100,9280.6125,1623,20498,247.55,0.2673412524214881,0.0,9100,9300,9400,9500,10000,13000,15000,20000,20000,20000,20000
PUT,set_key_68,84,0,9100,9188.202380952382,341,14612,246.76190476190476,0.2807083150425625,0.0,9100,9400,9600,9600,9800,11000,14000,15000,15000,15000,15000
PUT,set_key_69,86,0,9000,9082.651162790698,1222,14940,247.48837209302326,0.28739184635309967,0.0,9000,9100,9300,9400,9800,10000,13000,15000,15000,15000,15000
PUT,set_key_7,94,0,9200,9528.159574468085,4628,17074,244.80851063829786,0.31412597159524847,0.0,9200,9500,9600,9700,10000,13000,15000,17000,17000,17000,17000
PUT,set_key_70,87,0,9000,8902.034482758621,2085,15388,247.7816091954023,0.2907336120083683,0.0,9000,9200,9400,9400,9800,10000,14000,15000,15000,15000,15000
PUT,set_key_71,76,0,9200,9039.5,2115,13846,247.78947368421052,0.25397418980041364,0.0,9200,9500,9600,9700,9900,10000,11000,14000,14000,14000,14000
PUT,set_key_72,87,0,9200,9485.827586206897,3240,14650,246.83908045977012,0.2907336120083683,0.0,9200,9400,9500,9700,12000,14000,14000,15000,15000,15000,15000
PUT,set_key_73,79,0,9100,9073.012658227848,515,19486,247.8987341772152,0.2639994867662195,0.0,9100,9200,9400,9600,9800,11000,13000,19000,19000,19000,19000
PUT,set_key_74,84,0,9000,8694.547619047618,303,14101,247.88095238095238,0.2807083150425625,0.0,9000,9200,9400,9500,9800,10000,10000,14000,14000,14000,14000
PUT,set_key_75,89,0,9100,9272.224719101123,953,21561,247.82022471910113,0.29741714331890545,0.0,9100,9400,9500,9600,10000,15000,16000,22000,22000,22000,22000
PUT,set_key_76,74,0,9100,9023.45945945946,210,19491,247.8108108108108,0.24729065848987647,0.0,9100,9200,9500,9500,9800,11000,17000,19000,19000,19000,19000
PUT,set_key_77,64,0,9100,9190.84375,204,17465,246.6875,0.21387300193719044,0.0,9100,9400,9600,9700,9800,10000,17000,17000,17000,17000,17000
PUT,set_key_78,72,0,9100,9307.236111111111,4300,17044,246.81944444444446,0.24060712717933927,0.0,9100,9300,9400,9500,9800,10000,15000,17000,17000,17000,17000
PUT,set_key_79,87,0,9000,9287.528735632184,7245,14384,247.7471264367816,0.2907336120083683,0.0,9000,9300,9300,9400,9700,12000,14000,14000,14000,14000,14000
PUT,set_key_8,75,0,9100,9559.2,1012,19186,243.76,0.2506324241451451,0.0,9100,9400,9500,9600,10000,17000,19000,19000,19000,19000,19000
PUT,set_key_80,84,0,9100,9521.119047619048,4811,17722,248.66666666666666,0.2807083150425625,0.0,9100,9400,9600,9800,10000,13000,17000,18000,18000,18000,18000
PUT,set_key_81,74,0,9000,8713.797297297297,341,18704,247.8108108108108,0.24729065848987647,0.0,9100,9200,9500,9500,9700,10000,14000,19000,19000,19000,19000
PUT,set_key_82,80,0,9000,8947.7,297,20494,248.575,0.2673412524214881,0.0,9000,9200,9300,9400,9700,11000,14000,20000,20000,20000,20000
PUT,set_key_83,80,0,9000,8801.725,2371,13886,248.775,0.2673412524214881,0.0,9000,9100,9200,9300,9600,9900,12000,14000,14000,14000,14000
PUT,set_key_84,92,0,9000,8871.54347826087,2000,13695,247.7826086956522,0.3074424402847113,0.0,9000,9100,9300,9400,9600,10000,13000,14000,14000,14000,14000
PUT,set_key_85,82,0,9100,9249.853658536585,953,17274,246.8780487804878,0.27402478373202527,0.0,9100,9300,9400,9600,10000,12000,17000,17000,17000,17000,17000
PUT,set_key_86,77,0,9100,9507.51948051948,2086,17679,247.07792207792207,0.25731595545568225,0.0,9100,9500,9600,9800,12000,14000,16000,18000,18000,18000,18000
PUT,set_key_87,78,0,9100,8848.653846153846,2828,13791,247.0,0.26065772111095087,0.0,9100,9200,9400,9500,9600,9900,13000,14000,14000,14000,14000
PUT,set_key_88,75,0,9200,9333.36,4829,16660,247.86666666666667,0.2506324241451451,0.0,9200,9400,9500,9600,9900,13000,14000,17000,17000,17000,17000
PUT,set_key_89,76,0,9200,9893.947368421053,8004,20494,247.73684210526315,0.25397418980041364,0.0,9200,9400,9600,9800,13000,15000,20000,20000,20000,20000,20000
PUT,set_key_9,77,0,9100,9146.558441558442,1909,15100,243.7922077922078,0.25731595545568225,0.0,9100,9300,9400,9500,9800,10000,14000,15000,15000,15000,15000
PUT,set_key_90,91,0,9100,9006.725274725275,2219,13520,248.56043956043956,0.3041006746294427,0.0,9100,9300,9400,9500,9700,10000,13000,14000,14000,14000,14000
PUT,set_key_91,90,0,9100,9362.8,7896,14612,248.7,0.30075890897417407,0.0,9100,9300,9500,9700,9900,12000,15000,15000,15000,15000,15000
PUT,set_key_92,78,0,9000,9083.653846153846,610,18513,248.82051282051282,0.26065772111095087,0.0,9000,9200,9400,9500,9900,13000,14000,19000,19000,19000,19000
PUT,set_key_93,88,0,9000,9138.352272727272,1096,17685,247.79545454545453,0.2940753776636369,0.0,9000,9200,9400,9500,9800,13000,14000,18000,18000,18000,18000
PUT,set_key_94,78,0,9100,8899.02564102564,610,13019,248.76923076923077,0.26065772111095087,0.0,9100,9200,9400,9500,9900,10000,13000,13000,13000,13000,13000
PUT,set_key_95,93,0,9100,9005.36559139785,138,20223,248.43010752688173,0.31078420593997985,0.0,9100,9300,9400,9600,9900,12000,18000,20000,20000,20000,20000
PUT,set_key_96,72,0,9100,9011.402777777777,1077,16703,248.66666666666666,0.24060712717933927,0.0,9100,9200,9400,9500,9900,13000,14000,17000,17000,17000,17000
PUT,set_key_97,80,0,9100,9248.575,3243,20495,247.85,0.2673412524214881,0.0,9100,9400,9600,9700,9800,11000,14000,20000,20000,20000,20000
PUT,set_key_98,80,0,9100,8915.375,1921,20495,247.675,0.2673412524214881,0.0,9100,9200,9400,9500,9800,10000,14000,20000,20000,20000,20000
PUT,set_key_99,83,0,9100,9100.349397590362,296,19484,248.49397590361446,0.2773665493872939,0.0,9100,9200,9300,9500,10000,10000,19000,19000,19000,19000,19000
,Aggregated,16061,0,9100,9027.555071290704,138,22601,181.84446796588009,53.672098189269,0.0,9100,9300,9400,9500,9800,10000,13000,14000,20000,22000,23000
